name_urn,name,language_urn,language,gender,name_type
Q20520182,Hrastelj,Q9063,Slovene,NA,surname
Q20520183,Buč,Q9063,Slovene,NA,surname
Q20520185,Šumi,Q9063,Slovene,NA,surname
Q20520190,Hubad,Q9063,Slovene,NA,surname
Q20520195,Bučar,Q9063,Slovene,NA,surname
Q20520196,Hudoklin,Q9063,Slovene,NA,surname
Q20520197,Šušmelj,Q9063,Slovene,NA,surname
Q20520201,Bučinel,Q9063,Slovene,NA,surname
Q20520202,Stojko,Q9063,Slovene,NA,surname
Q20520203,Šušteršič,Q9063,Slovene,NA,surname
Q20520207,Cafuta,Q9063,Slovene,NA,surname
Q20520209,Švabič,Q9063,Slovene,NA,surname
Q20520212,Cainkar,Q9063,Slovene,NA,surname
Q20520214,Švagan,Q9063,Slovene,NA,surname
Q20520219,Cajhen,Q9063,Slovene,NA,surname
Q20520222,Okretič,Q9063,Slovene,NA,surname
Q20520223,Cajnkar,Q9063,Slovene,NA,surname
Q20520224,Ščuka,Q9063,Slovene,NA,surname
Q20520225,Okrogar,Q9063,Slovene,NA,surname
Q20520226,Hvalec,Q9063,Slovene,NA,surname
Q20520228,Cajnko,Q9063,Slovene,NA,surname
Q20520231,Stranič,Q9063,Slovene,NA,surname
Q20520233,Hvastja,Q9063,Slovene,NA,surname
Q20520238,Hvauc,Q9063,Slovene,NA,surname
Q20520241,Strašek,Q9063,Slovene,NA,surname
Q20520245,Olshansky,Q7737,Russian,NA,surname
Q20520246,Stražišar,Q9063,Slovene,NA,surname
Q20520247,Žabjek,Q9063,Slovene,NA,surname
Q20520249,Žabkar,Q9063,Slovene,NA,surname
Q20520253,Strojan,Q9063,Slovene,NA,surname
Q20520254,Žabot,Q9063,Slovene,NA,surname
Q20520258,Žagar,Q9063,Slovene,NA,surname
Q20520259,Strojnik,Q9063,Slovene,NA,surname
Q20520262,Oman,Q9063,Slovene,NA,surname
Q20520263,Cedilnik,Q9063,Slovene,NA,surname
Q20520264,Stropnik,Q9063,Slovene,NA,surname
Q20520265,Ceglar,Q9063,Slovene,NA,surname
Q20520267,Omersa,Q9063,Slovene,NA,surname
Q20520270,Omerzel,Q9063,Slovene,NA,surname
Q20520271,Žan,Q9063,Slovene,NA,surname
Q20520274,Celestina,Q9063,Slovene,NA,surname
Q20520276,Žargi,Q9063,Slovene,NA,surname
Q20520280,Indihar,Q9063,Slovene,NA,surname
Q20520288,Suhadolnik,Q9063,Slovene,NA,surname
Q20520295,Žebot,Q9063,Slovene,NA,surname
Q20520296,Osredkar,Q9063,Slovene,NA,surname
Q20520297,Žebre,Q9063,Slovene,NA,surname
Q20520301,Žele,Q9063,Slovene,NA,surname
Q20520312,Željeznov,Q9063,Slovene,NA,surname
Q20520316,Irgl,Q9063,Slovene,NA,surname
Q20520324,Žen,Q9063,Slovene,NA,surname
Q20520328,Žener,Q9063,Slovene,NA,surname
Q20520335,Svetek,Q9063,Slovene,NA,surname
Q20520336,Ozvald,Q9063,Slovene,NA,surname
Q20520337,Ževart,Q9063,Slovene,NA,surname
Q20520339,Svetel,Q9063,Slovene,NA,surname
Q20520343,Žgajnar,Q9063,Slovene,NA,surname
Q20520350,Žgavec,Q9063,Slovene,NA,surname
Q20520351,Paglovec,Q9063,Slovene,NA,surname
Q20520352,Cesar,Q9063,Slovene,NA,surname
Q20520355,Žgeč,Q9063,Slovene,NA,surname
Q20520359,Žgur,Q9063,Slovene,NA,surname
Q20520361,Ivanc,Q9063,Slovene,NA,surname
Q20520365,Žiberna,Q9063,Slovene,NA,surname
Q20520366,Ivančič,Q9063,Slovene,NA,surname
Q20520369,Ivanšek,Q9063,Slovene,NA,surname
Q20520370,Žibert,Q9063,Slovene,NA,surname
Q20520373,Cestnik,Q9063,Slovene,NA,surname
Q20520378,Židan,Q9063,Slovene,NA,surname
Q20520384,Schigarew,Q7737,Russian,NA,surname
Q20520387,Cevc,Q9063,Slovene,NA,surname
Q20520389,Žigon,Q9063,Slovene,NA,surname
Q20520395,Papič,Q9063,Slovene,NA,surname
Q20520398,Cibic,Q9063,Slovene,NA,surname
Q20520401,Ishchenko,Q8798,Ukrainian,NA,surname
Q20520403,Žirovnik,Q9063,Slovene,NA,surname
Q20520405,Ciperle,Q9063,Slovene,NA,surname
Q20520409,Parovel,Q9063,Slovene,NA,surname
Q20520410,Žitek,Q9063,Slovene,NA,surname
Q20520412,Cipot,Q9063,Slovene,NA,surname
Q20520414,Svetič,Q9063,Slovene,NA,surname
Q20520419,Svetičič,Q9063,Slovene,NA,surname
Q20520420,Živec,Q9063,Slovene,NA,surname
Q20520422,Jakhel,Q9063,Slovene,NA,surname
Q20520423,Svetlik,Q9063,Slovene,NA,surname
Q20520428,Svetličič,Q9063,Slovene,NA,surname
Q20520429,Jakil,Q9063,Slovene,NA,surname
Q20520430,Živic,Q9063,Slovene,NA,surname
Q20520434,Živko,Q9063,Slovene,NA,surname
Q20520438,Žlebnik,Q9063,Slovene,NA,surname
Q20520444,Jakomin,Q9063,Slovene,NA,surname
Q20520446,Žličar,Q9063,Slovene,NA,surname
Q20520448,Jakončič,Q9063,Slovene,NA,surname
Q20520452,Žlogar,Q9063,Slovene,NA,surname
Q20520454,Pavlica,Q9063,Slovene,NA,surname
Q20520455,Žmavc,Q9063,Slovene,NA,surname
Q20520457,Taranov,Q7737,Russian,NA,surname
Q20520458,Jama,Q9063,Slovene,NA,surname
Q20520459,Žnidar,Q9063,Slovene,NA,surname
Q20520463,Žnidarič,Q9063,Slovene,NA,surname
Q20520467,Žnidaršič,Q9063,Slovene,NA,surname
Q20520471,Tepina,Q9063,Slovene,NA,surname
Q20520473,Pavlovec,Q9063,Slovene,NA,surname
Q20520478,Žumer,Q9063,Slovene,NA,surname
Q20520480,Žun,Q9063,Slovene,NA,surname
Q20520481,Ternovšek,Q9063,Slovene,NA,surname
Q20520484,Terpinc,Q9063,Slovene,NA,surname
Q20520486,Žunko,Q9063,Slovene,NA,surname
Q20520487,Janežič,Q9063,Slovene,NA,surname
Q20520488,Terčelj,Q9063,Slovene,NA,surname
Q20520489,Peklenik,Q9063,Slovene,NA,surname
Q20520490,Županc,Q9063,Slovene,NA,surname
Q20520493,Terčon,Q9063,Slovene,NA,surname
Q20520494,Pelhan,Q9063,Slovene,NA,surname
Q20520496,Janus,Q9063,Slovene,NA,surname
Q20520498,Pergar,Q9063,Slovene,NA,surname
Q20520502,Janžekovič,Q9063,Slovene,NA,surname
Q20520504,Perič,Q9063,Slovene,NA,surname
Q20520506,Janžič,Q9063,Slovene,NA,surname
Q20520509,Japelj,Q9063,Slovene,NA,surname
Q20520510,Tišlar,Q9063,Slovene,NA,surname
Q20520513,Jarec,Q9063,Slovene,NA,surname
Q20520521,Tomanič,Q9063,Slovene,NA,surname
Q20768753,Remic,Q9063,Slovene,NA,surname
Q20768765,Randl,Q9063,Slovene,NA,surname
Q20768777,Predin,Q9063,Slovene,NA,surname
Q20768854,Podgornik,Q9063,Slovene,NA,surname
Q20768894,Peternel,Q9063,Slovene,NA,surname
Q20769077,Nastran,Q9063,Slovene,NA,surname
Q20769102,Nartnik,Q9063,Slovene,NA,surname
Q20769146,Modic,Q9063,Slovene,NA,surname
Q20769175,Meze,Q9063,Slovene,NA,surname
Q20787015,Nordström,Q9027,Swedish,NA,surname
Q20799477,Štětka,Q9056,Czech,NA,surname
Q20800742,Sfinis,Q9129,Greek,NA,surname
Q20800760,Amburger,Q188,German,NA,surname
Q20801785,Lizcano,Q1321,Spanish,NA,surname
Q20801793,Reydtler,Q1321,Spanish,NA,surname
Q20815738,Borsányi,Q9067,Hungarian,NA,surname
Q20817491,Yunis,Q13955,Arabic,NA,surname
Q20819744,de los Santos,Q1321,Spanish,NA,surname
Q20819891,Arango,Q1321,Spanish,NA,surname
Q20825725,Gustavsson,Q9027,Swedish,NA,surname
Q20826914,Sereikaitė,Q9083,Lithuanian,NA,surname
Q20827080,McDonald,Q1860,English,NA,surname
Q20828209,Holmberg,Q9027,Swedish,NA,surname
Q20828295,Hermida,Q1321,Spanish,NA,surname
Q20829022,Varna,Q9083,Lithuanian,NA,surname
Q20830242,Espinoza,Q1321,Spanish,NA,surname
Q20850572,Prack,Q188,German,NA,surname
Q20851669,Kaše,Q9056,Czech,NA,surname
Q20857525,Clifton,Q1860,English,NA,surname
Q20860026,Rydén,Q9027,Swedish,NA,surname
Q20873845,Q20873845,Q9091,Belarusian,NA,surname
Q20873884,Khaladovich,Q9091,Belarusian,NA,surname
Q20884194,Dvořák,Q9056,Czech,NA,surname
Q20885939,Muntaner,Q7026,Catalan,NA,surname
Q20890197,Urueta,Q1321,Spanish,NA,surname
Q20895064,Sano,Q5287,Japanese,NA,surname
Q20907258,Q20907258,Q9091,Belarusian,NA,surname
Q20909610,Lowther,Q1860,English,NA,surname
Q20916606,Kotiranta,Q1412,Finnish,NA,surname
Q20918505,Kaukinen,Q1412,Finnish,NA,surname
Q20918514,Kaukonen,Q1412,Finnish,NA,surname
Q20925109,Bąk,Q809,Polish,NA,surname
Q20949114,Boz,Q256,Turkish,NA,surname
Q20962241,Vážný,Q9056,Czech,NA,surname
Q20962389,Martinson,Q9027,Swedish,NA,surname
Q20962502,Robeson,Q1860,English,NA,surname
Q20963719,Nieto,Q1321,Spanish,NA,surname
Q20966595,Balsan,Q150,French,NA,surname
Q20968039,Lasso de la Vega,Q1321,Spanish,NA,surname
Q20970454,Oxnam,Q1860,English,NA,surname
Q20971223,Rogalski,Q809,Polish,NA,surname
Q20977885,Arroyo,Q1321,Spanish,NA,surname
Q20978130,Kimura,Q5287,Japanese,NA,surname
Q20979432,Bateman,Q1860,English,NA,surname
Q20979812,Maeda,Q5287,Japanese,NA,surname
Q20980471,Hörning,Q9027,Swedish,NA,surname
Q20981670,Leerdam,Q7411,Dutch,NA,surname
Q20983739,Q20983739,Q7737,Russian,NA,surname
Q20985269,Barrington,Q1860,English,NA,surname
Q20991844,Leveson,Q1860,English,NA,surname
Q20994443,O'Hara,Q1860,English,NA,surname
Q20994990,Rojas,Q1321,Spanish,NA,surname
Q20995569,Aasheim,Q9043,Norwegian,NA,surname
Q20995571,Abney-Hastings,Q1860,English,NA,surname
Q20995573,Adrianov,Q7737,Russian,NA,surname
Q20995598,Anai,Q5287,Japanese,NA,surname
Q20995618,Arita,Q5287,Japanese,NA,surname
Q20995631,Astudillo,Q1321,Spanish,NA,surname
Q20995633,Atakan,Q256,Turkish,NA,surname
Q20995647,Avé-Lallemant,Q188,German,NA,surname
Q20995650,Avellino,Q652,Italian,NA,surname
Q20995677,Baring-Gould,Q1860,English,NA,surname
Q20995686,Barta,Q9067,Hungarian,NA,surname
Q20995708,Battistella,Q652,Italian,NA,surname
Q20995730,Beaubien,Q150,French,NA,surname
Q20995773,Berkes,Q9067,Hungarian,NA,surname
Q20995783,Berthier,Q150,French,NA,surname
Q20995789,Bessho,Q5287,Japanese,NA,surname
Q20995837,Bieliński,Q809,Polish,NA,surname
Q20995841,Billings,Q1860,English,NA,surname
Q21449113,Kostić,Q9299,Serbian,NA,surname
Q21449114,Kosugi,Q5287,Japanese,NA,surname
Q21449123,Kratochvíl,Q9058,Slovak,NA,surname
Q21449125,Krause,Q188,German,NA,surname
Q21449144,Kukk,Q9072,Estonian,NA,surname
Q21449153,Kvaternik,Q9063,Slovene,NA,surname
Q21449173,Menezes,Q5146,Portuguese,NA,surname
Q21449179,Sergeyev,Q7737,Russian,NA,surname
Q21449199,Morimoto,Q5287,Japanese,NA,surname
Q21449202,Mossman,Q1860,English,NA,surname
Q21449209,Murnane,Q1860,English,NA,surname
Q21449213,Mårtenson,Q1412,Finnish,NA,surname
Q21449214,Nabokov,Q7737,Russian,NA,surname
Q21449228,Nieves,Q1321,Spanish,NA,surname
Q21449237,Acevedo,Q1321,Spanish,NA,surname
Q21449240,Nozawa,Q5287,Japanese,NA,surname
Q21449241,Numminen,Q1412,Finnish,NA,surname
Q21449245,Oddone,Q652,Italian,NA,surname
Q21449281,Northcote,Q1860,English,NA,surname
Q21449289,Hochberg,Q188,German,NA,surname
Q21449320,Eckhardt,Q188,German,NA,surname
Q21449396,Dinçer,Q256,Turkish,NA,surname
Q21449417,Iijima,Q5287,Japanese,NA,surname
Q21449419,Katayama,Q5287,Japanese,NA,surname
Q21449433,Varlamov,Q7737,Russian,NA,surname
Q21449447,Gruszka,Q809,Polish,NA,surname
Q21449469,Okubo,Q5287,Japanese,NA,surname
Q21449482,Kaneda,Q5287,Japanese,NA,surname
Q21449493,Prokhorov,Q7737,Russian,NA,surname
Q21449511,Saraiva,Q5146,Portuguese,NA,surname
Q21449521,Elliott,Q1860,English,NA,surname
Q21449556,Grün,Q188,German,NA,surname
Q21449568,Vorontsov,Q7737,Russian,NA,surname
Q21449570,Altıntop,Q256,Turkish,NA,surname
Q21449575,Pekkala,Q1412,Finnish,NA,surname
Q21449582,Mullen,Q1860,English,NA,surname
Q21449594,Nomura,Q5287,Japanese,NA,surname
Q21449598,Dobrowolski,Q809,Polish,NA,surname
Q21449601,Amendola,Q652,Italian,NA,surname
Q21449604,Freytag von Loringhoven,Q188,German,NA,surname
Q21449606,Manninen,Q1412,Finnish,NA,surname
Q21449638,Semmes,Q150,French,NA,surname
Q21449649,Mattila,Q1412,Finnish,NA,surname
Q21449671,Strübing,Q188,German,NA,surname
Q21449674,Knyazev,Q7737,Russian,NA,surname
Q21449675,Dyachenko,Q7737,Russian,NA,surname
Q21449678,Voutilainen,Q1412,Finnish,NA,surname
Q21449690,Pokorný,Q9058,Slovak,NA,surname
Q21449705,Klopfer,Q188,German,NA,surname
Q21449733,Gaspari,Q9063,Slovene,NA,surname
Q21449740,Fukao,Q5287,Japanese,NA,surname
Q21449745,Tomson,Q1860,English,NA,surname
Q21449752,Wright-Phillips,Q1860,English,NA,surname
Q21449755,Ule,Q9063,Slovene,NA,surname
Q21449757,Römer,Q188,German,NA,surname
Q21449765,Egawa,Q5287,Japanese,NA,surname
Q21449775,Ovchinnikov,Q7737,Russian,NA,surname
Q21449778,O'Sullivan,Q1860,English,NA,surname
Q21449784,Palfrey,Q1860,English,NA,surname
Q21449788,Pankiewicz,Q809,Polish,NA,surname
Q21449791,Papp,Q9067,Hungarian,NA,surname
Q21449815,Pynchon,Q1860,English,NA,surname
Q21449824,Holmström,Q9027,Swedish,NA,surname
Q21449850,Yokoi,Q5287,Japanese,NA,surname
Q21449851,Fırat,Q256,Turkish,NA,surname
Q21449861,Raynor,Q1860,English,NA,surname
Q21449865,Galton,Q1860,English,NA,surname
Q21449884,Gebauer,Q188,German,NA,surname
Q21449887,Mitić,Q9299,Serbian,NA,surname
Q21449894,Hutchings,Q1860,English,NA,surname
Q21449916,Rudnev,Q7737,Russian,NA,surname
Q21126359,Q21126359,Q7737,Russian,NA,surname
Q21126382,Duchamp,Q150,French,NA,surname
Q21126411,Zaninović,Q6654,Croatian,NA,surname
Q21126559,Catargiu,Q7913,Romanian,NA,surname
Q21126578,Kellerhoven,Q188,German,NA,surname
Q21126620,Q21126620,Q7737,Russian,NA,surname
Q21126730,Lehder,Q188,German,NA,surname
Q21126747,Lindo,Q1321,Spanish,NA,surname
Q21126760,Q21126760,Q7737,Russian,NA,surname
Q21126761,Lomtatidze,Q8108,Georgian,NA,surname
Q21127016,Poch,Q7026,Catalan,NA,surname
Q21143968,Herrmann,Q188,German,NA,surname
Q21156746,Q21156746,Q7737,Russian,NA,surname
Q21161758,Clément,Q150,French,NA,surname
Q21179744,Karmanov,Q7737,Russian,NA,surname
Q21181704,Pogudin,Q7737,Russian,NA,surname
Q21182582,Smorodin,Q7737,Russian,NA,surname
Q21182721,Q21182721,Q7737,Russian,NA,surname
Q21183552,Cajal,Q1321,Spanish,NA,surname
Q21191670,Kozlovsky,Q7737,Russian,NA,surname
Q21209446,Thacher,Q1860,English,NA,surname
Q21227176,Dorn,Q188,German,NA,surname
Q21233885,FitzRoy,Q35214,Anglo-Norman,NA,surname
Q21242872,Price,Q1860,English,NA,surname
Q21247232,Kalyuzhny,Q9091,Belarusian,NA,surname
Q21247302,Zhigalkovich,Q9091,Belarusian,NA,surname
Q21247380,Likhacheuski,Q9091,Belarusian,NA,surname
Q21247504,Ramanovich,Q9091,Belarusian,NA,surname
Q21247843,Q21247843,Q9091,Belarusian,NA,surname
Q21247902,Hryshyn,Q9091,Belarusian,NA,surname
Q21247983,Salavey,Q9091,Belarusian,NA,surname
Q21248108,Verameyenka,Q9091,Belarusian,NA,surname
Q21248573,Tatarchuk,Q9091,Belarusian,NA,surname
Q21248801,Yakhimovich,Q9091,Belarusian,NA,surname
Q21258201,Menzies,Q1860,English,NA,surname
Q21279536,Prieur,Q150,French,NA,surname
Q21286163,Landau,Q9288,Hebrew,NA,surname
Q21400404,Padrón,Q1321,Spanish,NA,surname
Q21400535,Rucker,Q188,German,NA,surname
Q21405537,Edward,Q1860,English,NA,surname
Q21406856,Lahm,Q188,German,NA,surname
Q21407988,Venturini,Q9063,Slovene,NA,surname
Q21428202,Karadžić,Q9299,Serbian,NA,surname
Q21428203,Baldi,Q652,Italian,NA,surname
Q21428217,Virtanen,Q1412,Finnish,NA,surname
Q21428346,Pólya,Q9067,Hungarian,NA,surname
Q21428416,Leblanc,Q150,French,NA,surname
Q21429105,Tolstoï,Q150,French,NA,surname
Q21429443,Curie,Q150,French,NA,surname
Q21430042,Zañartu,Q1321,Spanish,NA,surname
Q21430043,Belvaux,Q150,French,NA,surname
Q21430053,Günthör,Q188,German,NA,surname
Q21430067,Vecchi,Q652,Italian,NA,surname
Q21430103,Neiman,Q1860,English,NA,surname
Q21430118,Philby,Q1860,English,NA,surname
Q21430182,Tommasi,Q652,Italian,NA,surname
Q21430226,Tillich,Q188,German,NA,surname
Q21430250,Bardach,Q809,Polish,NA,surname
Q21430264,de Rooij,Q7411,Dutch,NA,surname
Q21430744,Trueba,Q8752,Basque,NA,surname
Q21430919,Jarman,Q1860,English,NA,surname
Q21430932,Byers,Q1860,English,NA,surname
Q21430947,Chiesa,Q652,Italian,NA,surname
Q21431141,Galimov,Q7737,Russian,NA,surname
Q21431156,Milano,Q1321,Spanish,NA,surname
Q21431195,Lockhart,Q1860,English,NA,surname
Q21431236,Çalık,Q256,Turkish,NA,surname
Q21431237,Çetin,Q256,Turkish,NA,surname
Q21431247,Caragiale,Q7913,Romanian,NA,surname
Q21431250,Kuroda,Q5287,Japanese,NA,surname
Q21445511,Abellán,Q1321,Spanish,NA,surname
Q21446160,Hovhannisyan,Q8785,Armenian,NA,surname
Q21446169,McMullen,Q1860,English,NA,surname
Q21446188,Tatar,Q256,Turkish,NA,surname
Q21446271,Adamec,Q9058,Slovak,NA,surname
Q21446289,Rowbotham,Q1860,English,NA,surname
Q21446395,Öcalan,Q256,Turkish,NA,surname
Q21446590,Pimenta,Q5146,Portuguese,NA,surname
Q21446686,Remington,Q1860,English,NA,surname
Q21446753,Aarnio,Q1412,Finnish,NA,surname
Q21446903,Abend,Q188,German,NA,surname
Q21446933,Abgrall,Q12107,Breton,NA,surname
Q21446942,Abicht,Q450013,Thuringian dialect,NA,surname
Q21446952,Abitbol,Q150,French,NA,surname
Q20998158,Uesato,Q5287,Japanese,NA,surname
Q20998164,Urata,Q5287,Japanese,NA,surname
Q20998174,Valdez,Q1321,Spanish,NA,surname
Q20998187,Velikonja,Q9063,Slovene,NA,surname
Q20998193,Verey,Q1860,English,NA,surname
Q20998204,Diprose,Q1860,English,NA,surname
Q20998228,Vuorela,Q1412,Finnish,NA,surname
Q20998240,Walpole,Q1860,English,NA,surname
Q20998246,Watase,Q5287,Japanese,NA,surname
Q20998249,Watene,Q36451,Māori,NA,surname
Q20998291,Winbush,Q1860,English,NA,surname
Q20998300,Yacamán,Q1321,Spanish,NA,surname
Q20998385,Zalaquett,Q1321,Spanish,NA,surname
Q20998398,Zambelli,Q652,Italian,NA,surname
Q20998445,Zavyalov,Q7737,Russian,NA,surname
Q20998478,Zejnullahu,Q188,German,NA,surname
Q20998494,Zenteno,Q1321,Spanish,NA,surname
Q20998506,Zetterberg,Q9027,Swedish,NA,surname
Q20998614,Zornoza,Q1321,Spanish,NA,surname
Q20998634,Écuyer,Q150,French,NA,surname
Q20998852,García Granados,Q1321,Spanish,NA,surname
Q20999666,Longuet-Higgins,Q1860,English,NA,surname
Q21002039,Muceniece,Q9078,Latvian,NA,surname
Q21003018,Rock,Q1860,English,NA,surname
Q21004060,Pizarro,Q1321,Spanish,NA,surname
Q21004348,Kyrychok,Q8798,Ukrainian,NA,surname
Q21011431,Renaud,Q150,French,NA,surname
Q21011806,Prévost,Q150,French,NA,surname
Q21012817,Campanini,Q652,Italian,NA,surname
Q21014354,Klimková,Q9056,Czech,NA,surname
Q21016917,Arregi,Q8752,Basque,NA,surname
Q21029110,Duka,Q9067,Hungarian,NA,surname
Q21029119,Mapp,Q1860,English,NA,surname
Q21030514,Turcan,Q7913,Romanian,NA,surname
Q21050435,Wilde,Q1860,English,NA,surname
Q21060917,Casaus,Q1321,Spanish,NA,surname
Q21064878,Eberhardt,Q188,German,NA,surname
Q21064896,Eberhart,Q188,German,NA,surname
Q21071761,Murdoch,Q1860,English,NA,surname
Q21076221,Alexievich,Q9091,Belarusian,NA,surname
Q21076612,Durston,Q1860,English,NA,surname
Q21088296,Rener,Q9063,Slovene,NA,surname
Q21098836,Eberle,Q188,German,NA,surname
Q21125429,Faig,Q7026,Catalan,NA,surname
Q21125577,Avalishvili,Q8108,Georgian,NA,surname
Q21125611,Q21125611,Q7737,Russian,NA,surname
Q21125686,Allegrov,Q7737,Russian,NA,surname
Q21126027,Q21126027,Q7737,Russian,NA,surname
Q21126062,Bohatsch (Бохач),Q7737,Russian,NA,surname
Q21126254,Gerje,Q7737,Russian,NA,surname
Q21447126,Böttger,Q188,German,NA,surname
Q21447920,Baumgart,Q188,German,NA,surname
Q21448013,Ackroyd,Q1860,English,NA,surname
Q21448047,Videla,Q1321,Spanish,NA,surname
Q21448083,Paasilinna,Q1412,Finnish,NA,surname
Q21448085,Zubeldia,Q8752,Basque,NA,surname
Q21448105,Shelley,Q1860,English,NA,surname
Q21448108,Poincaré,Q150,French,NA,surname
Q21448110,Alkan,Q150,French,NA,surname
Q21448121,Hoyle,Q1860,English,NA,surname
Q21448127,Polevoy,Q7737,Russian,NA,surname
Q21448133,Swinnerton,Q1860,English,NA,surname
Q21448153,Kirschner,Q9056,Czech,NA,surname
Q21448162,Komorowski,Q809,Polish,NA,surname
Q21448169,Magalhães,Q5146,Portuguese,NA,surname
Q21448176,Sturgess,Q1860,English,NA,surname
Q21448181,Trost,Q9063,Slovene,NA,surname
Q21448198,Zeki,Q256,Turkish,NA,surname
Q21448405,Oláh,Q9067,Hungarian,NA,surname
Q21448506,Kertész,Q9067,Hungarian,NA,surname
Q21448526,Pande,Q1860,English,NA,surname
Q21448530,Buchner,Q188,German,NA,surname
Q21448536,Dementyev,Q7737,Russian,NA,surname
Q21448541,Aglio,Q652,Italian,NA,surname
Q21448555,Sakamoto,Q5287,Japanese,NA,surname
Q21448564,Slezák,Q9058,Slovak,NA,surname
Q21448576,Sisson,Q1860,English,NA,surname
Q21448578,Q21448578,Q9299,Serbian,NA,surname
Q21448583,Bitterlich,Q1321,Spanish,NA,surname
Q21448590,Aebersold,Q1860,English,NA,surname
Q21448601,Afinogenov,Q7737,Russian,NA,surname
Q21448605,Dupin,Q150,French,NA,surname
Q21448609,Otsuka,Q5287,Japanese,NA,surname
Q21448611,Wornum,Q1860,English,NA,surname
Q21448616,Kocsis,Q9067,Hungarian,NA,surname
Q21448681,Dembélé,Q150,French,NA,surname
Q21448686,Arman,Q256,Turkish,NA,surname
Q21448697,Ekman,Q9027,Swedish,NA,surname
Q21448698,Espinosa,Q1321,Spanish,NA,surname
Q21448707,Lazarev,Q7737,Russian,NA,surname
Q21448731,Mujica,Q1321,Spanish,NA,surname
Q21448740,Watabe,Q5287,Japanese,NA,surname
Q21448754,Ahrens,Q188,German,NA,surname
Q21448758,Soriano,Q1321,Spanish,NA,surname
Q21448841,Uribe,Q8752,Basque,NA,surname
Q21448844,Cañas,Q1321,Spanish,NA,surname
Q21448854,Chichagov,Q7737,Russian,NA,surname
Q21448857,Jules,Q150,French,NA,surname
Q21448867,Conti,Q652,Italian,NA,surname
Q21448873,Galbraith,Q1860,English,NA,surname
Q21448880,Aitchison,Q1860,English,NA,surname
Q21448883,Tumanyan / Tumanian,Q8785,Armenian,NA,surname
Q21448886,Cotes,Q1321,Spanish,NA,surname
Q21448898,Szekeres,Q9067,Hungarian,NA,surname
Q21448900,Handa,Q5287,Japanese,NA,surname
Q21448927,Romanenko,Q8798,Ukrainian,NA,surname
Q21448929,Posner,Q1860,English,NA,surname
Q21448930,Aksjonow,Q7737,Russian,NA,surname
Q21448931,Simmons,Q1860,English,NA,surname
Q21448937,Arnal,Q1321,Spanish,NA,surname
Q21448939,Schering,Q188,German,NA,surname
Q21448948,Colina,Q1321,Spanish,NA,surname
Q21448961,Hatoyama,Q5287,Japanese,NA,surname
Q21448963,Perrier,Q1321,Spanish,NA,surname
Q21448968,Joffe,Q188,German,NA,surname
Q21448975,Gorshkov,Q7737,Russian,NA,surname
Q21448977,Maslennikov,Q7737,Russian,NA,surname
Q21448983,Siegbahn,Q9027,Swedish,NA,surname
Q21448984,Eberlin,Q188,German,NA,surname
Q21448988,Gesenius,Q188,German,NA,surname
Q21448991,Nessel,Q188,German,NA,surname
Q21448992,Dreyfuss,Q188,German,NA,surname
Q21448993,Kleinmann,Q188,German,NA,surname
Q21448997,Nucci,Q652,Italian,NA,surname
Q21448998,Lowman,Q1860,English,NA,surname
Q20077771,Kovalyshyn,Q8798,Ukrainian,NA,surname
Q20077797,Q20077797,Q8798,Ukrainian,NA,surname
Q20078004,Korduba,Q8798,Ukrainian,NA,surname
Q20078162,Kotsovskyi,Q8798,Ukrainian,NA,surname
Q20078400,Kuz'ma,Q8798,Ukrainian,NA,surname
Q20081573,Q20081573,Q8798,Ukrainian,NA,surname
Q20081701,Q20081701,Q8798,Ukrainian,NA,surname
Q20083670,Hwan,Q9176,Korean,NA,surname
Q20092575,Q20092575,Q8798,Ukrainian,NA,surname
Q20092743,Q20092743,Q8798,Ukrainian,NA,surname
Q20095385,Q20095385,Q8798,Ukrainian,NA,surname
Q20095630,Yuriy,Q8798,Ukrainian,NA,surname
Q20096996,Tretyak,Q8798,Ukrainian,NA,surname
